Index,DrugName,Prescribed_for,User_Rating,Count_of_Reviews
1635,Nebivolol,['High Blood Pressure' 'Mitral Valve Prolapse'],6.366666666666666,1308
1636,Necon 1 / 35,['Polycystic Ovary Syndrome' 'Birth Control' 'Acne' 'Endometriosis'],6.0,85
1637,Necon 1 / 50,['Abnormal Uterine Bleeding'],9.0,1
1638,Necon 7 / 7 / 7,['Acne' 'Birth Control'],7.0,14
1639,Nefazodone,['Depression' 'Major Depressive Disorde' 'Anxiety' 'Panic Disorde'],9.0,445
1640,Nembutal Sodium,['Insomnia'],10.0,27
1641,Neo-Poly-Dex,"['Blepharitis' 'Conjunctivitis, Bacterial']",9.5,16
1642,Neo-Synephrine Nasal,['Nasal Congestion'],10.0,0
1643,Neosporin,['Bacterial Skin Infection'],6.5,37
1644,Neulasta,['Neutropenia Associated with Chemotherapy'],7.25,66
1645,Neupogen,['Neutropenia'],10.0,25
1646,Neupro,"[""Parkinson's Disease"" 'Restless Legs Syndrome']",8.083333333333334,242
1647,Neurontin,"['Vulvodynia' 'Pain' 'Epilepsy' 'Periodic Limb Movement Disorde'
 'Hot Flashes' 'Postherpetic Neuralgia' 'ibromyalgia' 'Bipolar Disorde'
 'Migraine' 'Anxiety' 'Peripheral Neuropathy' 'Trigeminal Neuralgia'
 'Reflex Sympathetic Dystrophy Syndrome' 'Restless Legs Syndrome']",6.769230769230769,2830
1648,NeutraSal,['Mucositis'],9.5,49
1649,Nexafed Nasal Decongestant,['Nasal Congestion'],6.0,32
1650,Nexavar,['Hepatocellular Carcinoma' 'Renal Cell Carcinoma'],7.666666666666667,120
1651,Nexium,"['GERD' 'Erosive Esophagitis' 'Helicobacter Pylori Infection'
 ""Barrett's Esophagus"" 'NSAID-Induced Gastric Ulce']",7.782608695652174,780
1652,Nexplanon,['Birth Control'],5.561307901907357,4523
1653,Next Choice,['Emergency Contraception'],8.785714285714286,195
1654,Niacin,['Depression' 'High Cholesterol'],7.769230769230769,908
1655,Niacin / simvastatin,['High Cholesterol'],7.0,7
1656,Niaspan,['High Cholesterol'],8.2,114
1657,Nicoderm CQ,['Smoking Cessation'],9.066666666666666,439
1658,Nicorette,['Smoking Cessation'],7.285714285714286,198
1659,Nicotine,['Smoking Cessation'],8.931034482758621,746
1660,Nicotrol Inhaler,['Smoking Cessation'],8.571428571428571,312
1661,Nicotrol NS,['Smoking Cessation'],7.0,26
1662,Nifedipine,"[""Raynaud's Syndrome"" 'High Blood Pressure' 'Premature Lab']",5.882352941176471,472
1663,Nikki,['Birth Control'],4.0,5
1664,Nilotinib,['Chronic Myelogenous Leukemia'],8.8,89
1665,Nimodipine,['Ischemic Stroke'],10.0,19
1666,Nimotop,['Subarachnoid Hemorrhage'],10.0,13
1667,Niravam,['Anxiety'],9.6,146
1668,Nitrofurantoin,"['Bladder Infection' 'Urinary Tract Infection'
 'Prevention of Bladder infection']",5.4573170731707314,2991
1669,Nitroglycerin,"['Anal Fissure and Fistula' ""Raynaud's Syndrome"" 'Heart Attack']",9.4,127
1670,Nitrolingual Pumpspray,['Angina'],9.0,73
1671,Nivolumab,['Renal Cell Carcinoma' 'Non-Small Cell Lung Cance' 'Melanoma'],4.875,144
1672,Nizatidine,['GERD'],8.0,2
1673,Nizoral,['Tinea Versicol'],1.0,5
1674,NoDoz,['Hypersomnia'],6.666666666666667,47
1675,Nonoxynol 9,['Birth Control'],5.0,7
1676,Nora-Be,['Birth Control' 'Abnormal Uterine Bleeding'],4.181818181818182,259
1677,Norco,['Back Pain' 'Pain'],7.63265306122449,1999
1678,Norel SR,['Nasal Congestion'],9.0,15
1679,Norepinephrine,['Hypotension'],8.0,8
1680,Norethindrone,['Abnormal Uterine Bleeding' 'Birth Control' 'Endometriosis' 'Amenorrhea'],5.192,1387
1681,Norflex,['Muscle Spasm'],9.75,188
1682,Norgesic,['Muscle Spasm' 'Muscle Pain'],5.0,3
1683,Noritate,['Rosacea'],10.0,13
1684,Noroxin,['Bladder Infection'],10.0,11
1685,Norpace,['Arrhythmia'],8.0,15
1686,Norpace CR,['Arrhythmia'],9.0,1
1687,Norpramin,['Depression'],9.666666666666666,85
1688,Nortrel 1 / 35,['Birth Control' 'Acne'],2.6666666666666665,9
1689,Nortrel 7 / 7 / 7,['Endometriosis'],4.0,6
1690,Nortriptyline,"['Reflex Sympathetic Dystrophy Syndrome' 'Pain' 'Neuralgia'
 'Migraine Prevention' 'Depression' 'Vulvodynia'
 'Irritable Bowel Syndrome' 'Tinnitus' 'Smoking Cessation' 'Panic Disorde'
 'Diabetic Peripheral Neuropathy' 'Dysautonomia']",7.290697674418604,3988
1691,Norvasc,['High Blood Pressure' 'Migraine Prevention'],4.75,2121
1692,Nostrilla,['Nasal Congestion'],3.6666666666666665,15
1693,Novantrone,['Multiple Sclerosis'],10.0,14
1694,NovoLog FlexPen,"['Diabetes, Type 2']",9.5,16
1695,NovoLog Mix 70 / 30,"['Diabetes, Type 1']",10.0,0
1696,Novolin 70 / 30,"['Diabetes, Type 2']",10.0,0
1697,Novolog,"['Diabetes, Type 2' 'Diabetes, Type 1']",6.0,27
1698,Nplate,['Idiopathic Thrombocytopenic Purpura'],9.0,7
1699,NuOx,['Acne'],10.0,3
1700,Nubain,['Pain'],6.2,62
1701,Nucynta,['Pain'],5.785714285714286,2123
1702,Nucynta ER,['Diabetic Peripheral Neuropathy' 'Pain'],7.0588235294117645,759
1703,Nuedexta,['Pseudobulbar Affect'],9.0,196
1704,Nutropin,['Pediatric Growth Hormone Deficiency'],1.0,7
1705,NuvaRing,['Birth Control'],6.328431372549019,1963
1706,Nuvessa,['Bacterial Vaginitis'],7.0,7
1707,Nuvigil,"['Narcolepsy' 'Hypersomnia' 'Depression' 'Chronic Fatigue Syndrome'
 'ibromyalgia' 'Shift Work Sleep Disorde' 'Bipolar Disorde'
 'Obstructive Sleep Apnea/Hypopnea Syndrome' 'ADHD']",7.944444444444445,1548
1708,Nyamyc,['Cutaneous Candidiasis'],10.0,19
1709,Nystatin,['Vaginal Yeast Infection' 'Oral Thrush'],4.5,43
1710,Nystatin / triamcinolone,['Cutaneous Candidiasis'],10.0,27
1711,Nystop,['Cutaneous Candidiasis'],10.0,15
1712,Ocella,['Birth Control' 'Acne' 'Menstrual Disorders'],6.548387096774194,109
1713,Octreotide,"['Diabetes, Type 1' 'Diarrhea' 'Small Bowel or Pancreatic Fistula']",7.0,31
1714,Ocular lubricant,['Eye Redness' 'Dry Eye Disease'],5.0,142
1715,Odefsey,['HIV Infection'],10.0,35
1716,Ogestrel-28,['Birth Control'],1.0,2
1717,Olanzapine,"['Bipolar Disorde' 'Schizophrenia' 'Borderline Personality Disorde'
 'Major Depressive Disorde' 'Paranoid Disorde' 'Depression'
 'Schizoaffective Disorde' 'Insomnia' 'Agitation'
 'Obsessive Compulsive Disorde' 'Asperger Syndrome']",6.707865168539326,2603
1718,Oleptro,['Major Depressive Disorde' 'Depression'],9.333333333333334,159
1719,Olmesartan,['High Blood Pressure' 'Migraine Prevention'],7.583333333333333,874
1720,Olodaterol,['COPD'],10.0,4
1721,Olodaterol / tiotropium,['COPD'],9.0,74
1722,Olopatadine,['Allergic Rhinitis' 'Seasonal Allergic Conjunctivitis'],6.0,171
1723,Olux,['Psoriasis' 'Dermatological Disorders'],7.5,13
1724,Olysio,['Hepatitis C'],10.0,9
1725,Omalizumab,"['Urticaria' 'Asthma, Maintenance']",8.142857142857142,710
1726,Omega-3 polyunsaturated fatty acids,['ADHD' 'Hypertriglyceridemia'],8.333333333333334,71
1727,Omeprazole,"[""Barrett's Esophagus"" 'GERD' 'Stomach Ulce' 'Indigestion'
 'Gastritis/Duodenitis' 'Helicobacter Pylori Infection'
 'Erosive Esophagitis']",7.933333333333334,777
1728,Omeprazole / sodium bicarbonate,['Gastrointestinal Hemorrhage' 'GERD' 'Duodenal Ulce'],8.222222222222221,144
1729,Omnaris,['Allergic Rhinitis'],9.5,30
1730,Omnicef,['Otitis Media' 'Tonsillitis/Pharyngitis' 'Sinusitis' 'Bronchitis'],5.916666666666667,271
1731,OnabotulinumtoxinA,"['Overactive Bladde' 'Migraine Prevention' 'Hyperhidrosis'
 'Cervical Dystonia' 'acial Wrinkles' 'Urinary Incontinence'
 'Upper Limb Spasticity' 'Migraine']",7.173076923076923,2026
1732,Ondansetron,"['Gastroenteritis' 'Nausea/Vomiting' 'Nausea/Vomiting, Postoperative'
 'Nausea/Vomiting, Chemotherapy Induced']",8.539473684210526,1381
1733,Onexton,['Acne'],9.5,18
1734,Onfi,['Lennox-Gastaut Syndrome'],3.0,1
1735,Onglyza,"['Diabetes, Type 2']",5.5,50
1736,Opana,['Pain'],8.222222222222221,1046
1737,Opana ER,['Pain'],6.8125,595
1738,Opcicon One-Step,['Emergency Contraception'],10.0,8
1739,Opcon-A,['Eye Redness/Itching'],9.5,29
1740,Opdivo,['Non-Small Cell Lung Cance'],7.0,39
1741,Opium,['Diarrhea'],9.0,136
1742,Opium Deodorized,['Diarrhea'],9.5,9
1743,Opsumit,['Pulmonary Hypertension'],10.0,19
1744,Oracea,['Rosacea'],8.142857142857142,206
1745,Orajel,['Cold Sores'],9.0,2
1746,Oramorph SR,['Pain'],4.0,22
1747,Orap,"[""Tourette's Syndrome""]",5.25,62
1748,Orapred,['Dermatitis'],10.0,28
1749,Oraqix,['Anesthesia'],10.0,17
1750,Orencia,['Rheumatoid Arthritis'],8.333333333333334,222
1751,Orlistat,['Obesity'],7.8125,3325
1752,Ornex,['Sinus Symptoms'],10.0,10
1753,Orphenadrine,['Muscle Spasm' 'Migraine'],6.25,260
1754,Orsythia,['Birth Control' 'Ovarian Cysts'],4.5813953488372094,279
1755,Ortho Cyclen,['Birth Control' 'Endometriosis' 'Abnormal Uterine Bleeding'],8.333333333333334,142
1756,Ortho D,['Dietary Supplementation'],5.0,0
1757,Ortho Evra,['Birth Control'],7.277777777777778,942
1758,Ortho Micronor,['Birth Control' 'Endometriosis' 'Abnormal Uterine Bleeding'],6.555555555555555,437
1759,Ortho Tri-Cyclen,['Birth Control' 'Acne' 'Abnormal Uterine Bleeding' 'Ovarian Cysts'],5.829268292682927,318
1760,Ortho Tri-Cyclen Lo,"['Birth Control' 'Ovarian Cysts' 'Abnormal Uterine Bleeding'
 'Endometriosis']",5.953846153846154,583
1761,Ortho-Cept,['Birth Control'],6.0,12
1762,Ortho-Novum 1 / 35,['Polycystic Ovary Syndrome' 'Birth Control'],7.0,12
1763,Ortho-Novum 7 / 7 / 7,['Birth Control' 'Endometriosis'],7.714285714285714,54
1764,Orthovisc,['Osteoarthritis'],7.041666666666667,1008
1765,Orudis,['Back Pain' 'Pain'],8.5,35
1766,Orudis KT,['Pain'],10.0,49
1767,Oseltamivir,['Influenza' 'Swine Flu' 'Influenza Prophylaxis'],6.791044776119403,620
1768,OsmoPrep,['Bowel Preparation'],1.0,2
1769,Ospemifene,['Dyspareunia'],5.5,41
1770,Osphena,['Dyspareunia'],6.0,39
1771,Otezla,['Plaque Psoriasis' 'Psoriatic Arthritis'],5.375,1005
1772,Ovcon 35,['Birth Control' 'Endometriosis' 'Abnormal Uterine Bleeding'],9.142857142857142,43
1773,Ovide,['Head Lice'],10.0,65
1774,Oxaprozin,['Osteoarthritis'],5.0,6
1775,Oxaydo,['Chronic Pain'],1.0,38
1776,Oxazepam,['Anxiety' 'Alcohol Withdrawal'],8.833333333333334,646
1777,Oxcarbazepine,"['Bipolar Disorde' 'Anxiety' 'Seizures' 'Trigeminal Neuralgia'
 'Borderline Personality Disorde']",8.431818181818182,1933
1778,Oxistat,['Tinea Corporis'],8.0,19
1779,Oxtellar XR,['Bipolar Disorde'],8.0,41
1780,OxyContin,['Pain' 'Chronic Pain'],8.8,4245
1781,Oxybutynin,"['Hyperhidrosis' 'Urinary Incontinence' 'Overactive Bladde'
 'Women (oxybutynin)' 'Prostatitis']",6.898305084745763,1597
1782,Oxycodone,['Pain' 'Chronic Pain'],8.41566265060241,7055
1783,Oxydose,['Pain'],8.0,76
1784,Oxymetazoline,['Nasal Congestion' 'Rosacea'],6.041666666666667,98
1785,Oxymorphone,['Pain'],8.038461538461538,2230
1786,Oxytrol,['Overactive Bladde' 'Urinary Incontinence'],7.0,867
1787,Ozurdex,['Macular Edema'],1.0,3
1788,PEG-3350 with Electolytes,['Bowel Preparation'],10.0,8
1789,Pacerone,['Arrhythmia'],9.0,85
1790,Paclitaxel,"['Non-Small Cell Lung Cance' 'Breast Cancer, Metastatic' 'Breast Cance']",8.0,102
1791,Palbociclib,"['Breast Cancer, Metastatic']",5.5,81
1792,Paliperidone,['Schizophrenia' 'Bipolar Disorde' 'Schizoaffective Disorde'],6.0625,561
1793,Pamabrom,['Edema' 'Premenstrual Syndrome'],8.5,35
1794,Pamelor,['Migraine Prevention' 'Depression' 'Panic Disorde' 'Tinnitus' 'Pain'],7.444444444444445,865
1795,Pamine Forte,['Irritable Bowel Syndrome'],6.0,24
1796,Pancrelipase,['Chronic Pancreatitis' 'Pancreatic Exocrine Dysfunction'],7.0,89
1797,Panlor DC,['Pain'],9.0,5
1798,Panlor SS,['Pain'],7.0,14
1799,Pantoprazole,"['GERD' 'Erosive Esophagitis' 'Peptic Ulce' 'Gastritis/Duodenitis'
 'Stomach Ulce' 'Duodenal Ulce' ""Barrett's Esophagus""]",7.206896551724138,1078
1800,ParaGard,['Birth Control'],6.935714285714286,1131
1801,Parafon Forte DSC,['Muscle Spasm'],9.0,33
1802,Parathyroid hormone,['Hypoparathyroidism'],8.0,16
1803,Paregoric,['Diarrhea'],9.0,35
1804,Parlodel,['Hyperprolactinemia'],8.5,41
1805,Parnate,['Depression'],9.625,392
1806,Paroxetine,"['Hot Flashes' 'Generalized Anxiety Disorde' 'Anxiety' 'Panic Disorde'
 'Depression' 'Social Anxiety Disorde' 'Anxiety and Stress'
 'Postpartum Depression' 'Post Traumatic Stress Disorde'
 'Premenstrual Dysphoric Disorde' 'Major Depressive Disorde'
 'Obsessive Compulsive Disorde' 'Postmenopausal Symptoms']",7.299516908212561,8140
1807,Patanase,['Allergic Rhinitis'],10.0,52
1808,Patanol,['Seasonal Allergic Conjunctivitis'],8.5,31
1809,Paxil,"['Anxiety' 'Generalized Anxiety Disorde' 'Depression'
 'Social Anxiety Disorde' 'Anxiety and Stress' 'Major Depressive Disorde'
 'Panic Disorde' 'Obsessive Compulsive Disorde' 'Postpartum Depression'
 'Post Traumatic Stress Disorde' 'Trichotillomania']",7.111888111888112,6574
1810,Paxil CR,"['Panic Disorde' 'Social Anxiety Disorde' 'Generalized Anxiety Disorde'
 'Depression' 'Anxiety']",8.75,170
1811,Pazeo,['Seasonal Allergic Conjunctivitis'],2.0,23
1812,Pazopanib,['Soft Tissue Sarcoma' 'Renal Cell Carcinoma'],8.625,1264
1813,Pegaptanib,['Macular Degeneration'],9.0,2
1814,Pegasys,['Hepatitis C'],5.5,15
1815,Pegfilgrastim,['Neutropenia Associated with Chemotherapy'],7.571428571428571,109
1816,Peginterferon alfa-2a,['Hepatitis C'],7.0,27
1817,Pegloticase,['Gout'],10.0,16
1818,Pembrolizumab,['Non-Small Cell Lung Cance' 'Head and Neck Cance'],1.0,16
1819,Pemetrexed,['Non-Small Cell Lung Cance'],8.0,38
1820,Pemoline,['ADHD'],10.0,14
1821,Penciclovir,['Cold Sores'],7.75,26
1822,Penicillin VK,['Bacterial Infection' 'Strep Throat'],7.0,21
1823,Penicillin g benzathine,"['Lyme Disease, Neurologic']",10.0,16
1824,Penicillin v potassium,"['Rat-bite Feve' 'Strep Throat' 'Bacterial Infection'
 'Streptococcal Infection']",7.0,31
1825,Pennsaid,['Osteoarthritis'],8.2,194
1826,Pentasa,"[""Crohn's Disease"" 'Ulcerative Proctitis' ""Crohn's Disease, Maintenance""
 'Ulcerative Colitis, Active' 'Inflammatory Bowel Disease']",8.066666666666666,240
1827,Pentazocine,['Pain'],8.666666666666666,39
1828,Pentosan polysulfate sodium,['Interstitial Cystitis' 'Bladder Infection'],6.6875,556
1829,Pentoxifylline,['Intermittent Claudication'],8.0,21
1830,Pepto-Bismol,['Diarrhea' 'Indigestion'],9.25,51
1831,Perampanel,['Epilepsy' 'Seizures'],6.428571428571429,79
1832,Percocet,['Pain' 'Chronic Pain'],8.55813953488372,1430
1833,Percodan,['Pain'],1.0,10
1834,Peridex,['Periodontitis'],7.0,6
1835,Perindopril,['High Blood Pressure'],8.0,19
1836,Periogard,['Mucositis'],10.0,21
1837,Permethrin,['Head Lice' 'Scabies'],6.666666666666667,69
1838,Perphenazine,['Bipolar Disorde' 'Psychosis'],5.75,50
1839,Pexeva,['Anxiety'],7.0,22
1840,Phenazopyridine,['Interstitial Cystitis' 'Dysuria'],8.4,362
1841,Phendiet,['Obesity'],9.0,25
1842,Phendimetrazine,['Obesity'],8.40625,1154
1843,Phenelzine,['Depression'],6.3,313
1844,Phenergan,"['Nausea/Vomiting' 'Light Sedation' 'Allergic Reactions' 'Motion Sickness'
 'Sedation' 'Opiate Adjunct']",8.384615384615385,431
1845,Phenobarbital,['Seizures'],8.0,57
1846,Phenol,['Sore Throat'],1.0,2
1847,Phentermine,['Obesity' 'Weight Loss'],8.741996233521657,15069
1848,Phentermine / topiramate,['Obesity' 'Weight Loss'],7.696296296296296,6617
1849,Phenylephrine,['Nasal Congestion' 'mulation) (phenylephrine)'],7.8,45
1850,Phenylephrine / pramoxine,['Hemorrhoids'],10.0,16
1851,Phenytoin,['Epilepsy' 'Peripheral Neuropathy' 'Seizures' 'Anxiety'],6.181818181818182,152
1852,Phillips' Milk of Magnesia,['Constipation' 'Indigestion' 'Acne'],8.23076923076923,696
1853,Phosphorated carbohydrate solution,['Nausea/Vomiting' 'Nausea (phosphorated carbohydrate solution)'],9.777777777777779,115
1854,Pilocarpine,['Xerostomia'],9.0,7
1855,Pimecrolimus,['Atopic Dermatitis' 'Eczema' 'Perioral Dermatitis'],7.916666666666667,142
1856,Pimozide,"[""Tourette's Syndrome""]",7.2,55
1857,Pimtrea,['Birth Control'],5.0,11
1858,Pin-X,['Pinworm Infection (Enterobius vermicularis)'],8.666666666666666,43
1859,Pioglitazone,"['Diabetes, Type 2']",8.0,186
1860,Piperacillin / tazobactam,['Pneumonia' 'Deep Neck Infection'],8.0,19
1861,Pirbuterol,"['Asthma, Maintenance']",9.0,9
1862,Piroxicam,['Temporomandibular Joint Disorde' 'Osteoarthritis' 'Rheumatoid Arthritis'],7.0,51
1863,Pitavastatin,['High Cholesterol'],5.166666666666667,541
1864,Pitocin,['Labor Induction'],10.0,16
1865,Plan B,['Emergency Contraception'],8.813829787234043,2259
1866,Plan B One-Step,['Emergency Contraception'],8.5859375,2661
1867,Plaquenil,"['Systemic Lupus Erythematosus' ""Sjogren's Syndrome""
 'Rheumatoid Arthritis' 'Undifferentiated Connective Tissue Disease']",7.08,1672
1868,Plavix,"['Heart Attack' 'Ischemic Stroke' 'Ischemic Stroke, Prophylaxis']",8.333333333333334,834
1869,Plecanatide,['Chronic Idiopathic Constipation'],7.375,296
1870,Plegridy,['Multiple Sclerosis'],10.0,2
1871,Pletal,['Intermittent Claudication'],10.0,93
1872,Pneumococcal 13-valent vaccine,['Pneumococcal Disease Prophylaxis'],3.6,52
1873,Pneumococcal 23-polyvalent vaccine,['Pneumococcal Disease Prophylaxis'],3.0,13
1874,Podofilox,['Condylomata Acuminata'],8.333333333333334,42
1875,Poly Iron,['Iron Deficiency Anemia'],10.0,0
1876,Polycarbophil,['Constipation'],9.0,7
1877,Polyethylene glycol 3350,"['Constipation' 'Bowel Preparation' 'Constipation, Acute']",7.7272727272727275,1740
1878,Polyethylene glycol 3350 with electrolytes,"['Bowel Preparation' 'Constipation, Chronic'
 'Gastrointestinal Decontamination']",7.225,1360
1879,Polymyxin b / trimethoprim,"['Conjunctivitis, Bacterial']",6.0,78
1880,Ponatinib,['Acute Lymphoblastic Leukemia'],1.0,2
1881,Ponstel,['Period Pain' 'Pain'],6.714285714285714,76
1882,Portia,['Birth Control' 'Abnormal Uterine Bleeding'],5.827586206896552,116
1883,Potassium citrate,['Renal Tubular Acidosis'],5.5,2
1884,Pradaxa,"['Prevention of Thromboembolism in Atrial Fibrillation'
 'Deep Vein Thrombosis, Prophylaxis' 'Pulmonary Embolism']",6.785714285714286,455
1885,Praluent,"['High Cholesterol' 'High Cholesterol, Familial Heterozygous']",6.4,117
1886,Pramipexole,"['Restless Legs Syndrome' ""Parkinson's Disease""]",6.897435897435898,1191
1887,Pramlintide,"['Diabetes, Type 2']",9.0,10
1888,Pramosone,['Dermatitis' 'Psoriasis'],8.5,6
1889,Pramoxine,['Pain' 'Hemorrhoids' 'Pruritus'],9.0,221
1890,Pramoxine / zinc oxide,['Hemorrhoids (pramoxine / zinc oxide)'],10.0,4
1891,Prandin,"['Diabetes, Type 2']",10.0,25
1892,Prascion RA,['Rosacea'],10.0,20
1893,Prasugrel,['Acute Coronary Syndrome'],7.5,63
1894,Pravastatin,['High Cholesterol'],5.2,474
1895,Prazosin,"['Post Traumatic Stress Disorde' 'Nightmares'
 'Benign Prostatic Hyperplasia' 'High Blood Pressure' 'Anxiety and Stress']",7.764705882352941,1362
1896,Prednisolone,"['Postoperative Ocular Inflammation' 'Bullous Pemphigoid' 'Iritis'
 'Inflammatory Conditions' 'Dermatitis']",5.571428571428571,33
1897,Prednisone,"['Asthma' 'Rheumatoid Arthritis' 'Bursitis' 'Pharyngitis'
 'Uveitis, Posteri' 'Inflammatory Conditions' 'Sinusitis' 'ibromyalgia'
 'Gouty Arthritis' 'Ulcerative Colitis' 'Allergic Reactions'
 'Cluster Headaches' 'Inflammatory Bowel Disease' 'Sarcoidosis'
 'Skin Rash' 'Mixed Connective Tissue Disease' 'Nephrotic Syndrome'
 'Adrenocortical Insufficiency' 'Autoimmune Hemolytic Anemia'
 'Bullous Pemphigoid' 'Systemic Lupus Erythematosus' 'Osteoarthritis'
 'Eczema' 'Lymphoma' 'Lichen Planus']",7.2772277227722775,3198
1898,Pregabalin,"['Generalized Anxiety Disorde' 'Postherpetic Neuralgia' 'ibromyalgia'
 'Neuropathic Pain' 'Occipital Neuralgia' 'Restless Legs Syndrome' 'Pain'
 'Peripheral Neuropathy' 'Neuralgia' 'Diabetic Peripheral Neuropathy'
 'Epilepsy' 'Migraine Prevention' 'Reflex Sympathetic Dystrophy Syndrome']",7.02051282051282,9266
1899,Premarin,"['Osteoporosis' 'Postmenopausal Symptoms' 'Oophorectomy' 'Hypoestrogenism'
 'Primary Ovarian Failure']",8.166666666666666,758
1900,Premarin Vaginal,['Atrophic Vaginitis' 'Atrophic Urethritis'],7.0,75
1901,Premphase,['Postmenopausal Symptoms'],5.0,3
1902,Prempro,['Postmenopausal Symptoms'],9.0,69
1903,Premsyn PMS,['Premenstrual Syndrome'],9.0,0
1904,Prenatabs FA,['Vitamin/Mineral Supplementation during Pregnancy/Lactation'],10.0,2
1905,Prenatal Plus,['Vitamin/Mineral Supplementation during Pregnancy/Lactation'],10.0,37
1906,Prepopik,['Bowel Preparation'],6.655172413793103,267
1907,Prevacid,"['GERD' ""Barrett's Esophagus"" 'Stomach Ulce' 'Erosive Esophagitis']",9.733333333333333,308
1908,Prevalite,['Hyperlipoproteinemia'],9.0,12
1909,Prevident 5000 Plus,['Prevention of Dental Caries'],1.0,17
1910,Previfem,['Ovarian Cysts' 'Birth Control' 'Abnormal Uterine Bleeding'],5.6,19
1911,Prevnar 13,['Pneumococcal Disease Prophylaxis'],7.25,19
1912,Prevpac,['Helicobacter Pylori Infection'],6.363636363636363,202
1913,Prezcobix,['HIV Infection'],5.5,11
1914,Prezista,['HIV Infection'],10.0,20
1915,Prialt,['Chronic Pain'],7.0,3
1916,Prilosec,['GERD' 'Zollinger-Ellison Syndrome' 'Indigestion'],9.142857142857142,293
1917,Prilosec OTC,['GERD'],9.0,163
1918,Primatene,['Cold Symptoms'],8.0,28
1919,Primatene Mist,"['COPD, Acute' 'Asthma, acute']",8.666666666666666,34
1920,Primidone,['Benign Essential Trem' 'Seizures'],5.416666666666667,442
1921,Prinivil,['High Blood Pressure'],1.0,82
1922,Pristiq,"['Major Depressive Disorde' 'Depression' 'Panic Disorde' 'Anxiety'
 'ibromyalgia' 'Obesity' 'ADHD' 'Post Traumatic Stress Disorde'
 'Bipolar Disorde' 'Postmenopausal Symptoms']",7.252747252747253,8251
1923,Privine,['Nasal Congestion'],10.0,45
1924,ProAir HFA,"['COPD, Maintenance']",7.5,33
1925,ProAir RespiClick,"['Asthma, acute' 'Asthma, Maintenance']",1.0,43
1926,Probenecid,['Gout'],10.0,3
1927,Prochlorperazine,['Nausea/Vomiting' 'Anxiety' 'Psychosis'],4.68,348
